Job ID     : 162604
Node       : b-19-1
Start time : Fri Apr 10 18:55:11 EDT 2026
Starting training...
Device: cuda
  GPU: NVIDIA A100-SXM4-40GB
Loaded channel stats from /scratch/va2661/data/active_matter/stats.yaml
  Raw stats keys: ['mean', 'mean_delta', 'rms', 'rms_delta', 'std', 'std_delta']
  mean: ['1.0000', '-0.0000', '0.0000', '0.5018', '-0.0062', '-0.0062', '0.4982', '0.0000', '0.0000', '0.0000', '-0.0000']
  std : ['0.0030', '0.5772', '0.5671', '0.3201', '0.3311', '0.3311', '0.3202', '0.4073', '0.4322', '0.4322', '0.4073']
Dataset sizes  — train: 11,550  val: 1,584  test: 1,716
Batches/epoch  — train: 721  val: 99

Model parameters: encoder=23.46M  predictor=3.12M  total=26.58M

Starting training from epoch 0 / 100
  Epoch 000 [ 520/721]  loss=0.2782  lr=1.08e-05  ema_tau=0.99600
  Epoch 000 [ 540/721]  loss=0.2711  lr=1.12e-05  ema_tau=0.99600
  Epoch 000 [ 560/721]  loss=0.2686  lr=1.17e-05  ema_tau=0.99600
  Epoch 000 [ 580/721]  loss=0.2621  lr=1.21e-05  ema_tau=0.99600
  Epoch 000 [ 600/721]  loss=0.2496  lr=1.25e-05  ema_tau=0.99600
  Epoch 000 [ 620/721]  loss=0.2517  lr=1.29e-05  ema_tau=0.99600
  Epoch 000 [ 640/721]  loss=0.2436  lr=1.33e-05  ema_tau=0.99600
  Epoch 000 [ 660/721]  loss=0.2388  lr=1.37e-05  ema_tau=0.99600
  Epoch 000 [ 680/721]  loss=0.2261  lr=1.41e-05  ema_tau=0.99600
  Epoch 000 [ 700/721]  loss=0.2292  lr=1.46e-05  ema_tau=0.99600
  Epoch 000 [ 720/721]  loss=0.2271  lr=1.50e-05  ema_tau=0.99600

Epoch 000 done | avg_loss=0.3264 | time=391.0s
  Collapse check — embed_std=0.0172  mean_cos_sim=0.8739
  Val loss: 0.2052
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/epoch_0000.pt
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/best.pt

  Epoch 001 [   0/721]  loss=0.2187  lr=1.50e-05  ema_tau=0.99600
  Epoch 001 [  20/721]  loss=0.2244  lr=1.54e-05  ema_tau=0.99600
  Epoch 001 [  40/721]  loss=0.2111  lr=1.58e-05  ema_tau=0.99600
  Epoch 001 [  60/721]  loss=0.2228  lr=1.62e-05  ema_tau=0.99600
  Epoch 001 [  80/721]  loss=0.2045  lr=1.67e-05  ema_tau=0.99600
  Epoch 001 [ 100/721]  loss=0.2199  lr=1.71e-05  ema_tau=0.99600
  Epoch 001 [ 120/721]  loss=0.2080  lr=1.75e-05  ema_tau=0.99600
  Epoch 001 [ 140/721]  loss=0.2051  lr=1.79e-05  ema_tau=0.99600
  Epoch 001 [ 160/721]  loss=0.2106  lr=1.83e-05  ema_tau=0.99600
  Epoch 001 [ 180/721]  loss=0.2051  lr=1.87e-05  ema_tau=0.99600
  Epoch 001 [ 200/721]  loss=0.2054  lr=1.92e-05  ema_tau=0.99600
  Epoch 001 [ 220/721]  loss=0.2125  lr=1.96e-05  ema_tau=0.99600
  Epoch 001 [ 240/721]  loss=0.2320  lr=2.00e-05  ema_tau=0.99600
  Epoch 001 [ 260/721]  loss=0.2183  lr=2.04e-05  ema_tau=0.99600
  Epoch 001 [ 280/721]  loss=0.2215  lr=2.08e-05  ema_tau=0.99600
  Epoch 001 [ 300/721]  loss=0.2269  lr=2.12e-05  ema_tau=0.99600
  Epoch 001 [ 320/721]  loss=0.2207  lr=2.17e-05  ema_tau=0.99600
  Epoch 001 [ 340/721]  loss=0.2575  lr=2.21e-05  ema_tau=0.99600
  Epoch 001 [ 360/721]  loss=0.2379  lr=2.25e-05  ema_tau=0.99600
  Epoch 001 [ 380/721]  loss=0.2260  lr=2.29e-05  ema_tau=0.99600
  Epoch 001 [ 400/721]  loss=0.2357  lr=2.33e-05  ema_tau=0.99600
  Epoch 001 [ 420/721]  loss=0.2393  lr=2.37e-05  ema_tau=0.99600
  Epoch 001 [ 440/721]  loss=0.2678  lr=2.42e-05  ema_tau=0.99600
  Epoch 001 [ 460/721]  loss=0.2568  lr=2.46e-05  ema_tau=0.99600
  Epoch 001 [ 480/721]  loss=0.2578  lr=2.50e-05  ema_tau=0.99600
  Epoch 001 [ 500/721]  loss=0.2473  lr=2.54e-05  ema_tau=0.99600
  Epoch 001 [ 520/721]  loss=0.2928  lr=2.58e-05  ema_tau=0.99600
  Epoch 001 [ 540/721]  loss=0.2762  lr=2.62e-05  ema_tau=0.99600
  Epoch 001 [ 560/721]  loss=0.2774  lr=2.67e-05  ema_tau=0.99600
  Epoch 001 [ 580/721]  loss=0.2854  lr=2.71e-05  ema_tau=0.99600
  Epoch 001 [ 600/721]  loss=0.2871  lr=2.75e-05  ema_tau=0.99600
  Epoch 001 [ 620/721]  loss=0.2848  lr=2.79e-05  ema_tau=0.99600
  Epoch 001 [ 640/721]  loss=0.2972  lr=2.83e-05  ema_tau=0.99600
  Epoch 001 [ 660/721]  loss=0.2972  lr=2.87e-05  ema_tau=0.99600
  Epoch 001 [ 680/721]  loss=0.2795  lr=2.91e-05  ema_tau=0.99600
  Epoch 001 [ 700/721]  loss=0.2717  lr=2.96e-05  ema_tau=0.99600
  Epoch 001 [ 720/721]  loss=0.2742  lr=3.00e-05  ema_tau=0.99600

Epoch 001 done | avg_loss=0.2417 | time=292.0s
  Val loss: 0.2671
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 002 [   0/721]  loss=0.2713  lr=3.00e-05  ema_tau=0.99600
  Epoch 002 [  20/721]  loss=0.2906  lr=3.04e-05  ema_tau=0.99600
  Epoch 002 [  40/721]  loss=0.2833  lr=3.08e-05  ema_tau=0.99600
  Epoch 002 [  60/721]  loss=0.3013  lr=3.12e-05  ema_tau=0.99600
  Epoch 002 [  80/721]  loss=0.3134  lr=3.17e-05  ema_tau=0.99600
  Epoch 002 [ 100/721]  loss=0.3118  lr=3.21e-05  ema_tau=0.99600
  Epoch 002 [ 120/721]  loss=0.3004  lr=3.25e-05  ema_tau=0.99600
  Epoch 002 [ 140/721]  loss=0.3053  lr=3.29e-05  ema_tau=0.99600
  Epoch 002 [ 160/721]  loss=0.2767  lr=3.33e-05  ema_tau=0.99600
  Epoch 002 [ 180/721]  loss=0.2923  lr=3.37e-05  ema_tau=0.99600
  Epoch 002 [ 200/721]  loss=0.2889  lr=3.42e-05  ema_tau=0.99601
  Epoch 002 [ 220/721]  loss=0.3107  lr=3.46e-05  ema_tau=0.99601
  Epoch 002 [ 240/721]  loss=0.2824  lr=3.50e-05  ema_tau=0.99601
  Epoch 002 [ 260/721]  loss=0.2984  lr=3.54e-05  ema_tau=0.99601
  Epoch 002 [ 280/721]  loss=0.2662  lr=3.58e-05  ema_tau=0.99601
  Epoch 002 [ 300/721]  loss=0.2894  lr=3.62e-05  ema_tau=0.99601
  Epoch 002 [ 320/721]  loss=0.3053  lr=3.67e-05  ema_tau=0.99601
  Epoch 002 [ 340/721]  loss=0.3039  lr=3.71e-05  ema_tau=0.99601
  Epoch 002 [ 360/721]  loss=0.3024  lr=3.75e-05  ema_tau=0.99601
  Epoch 002 [ 380/721]  loss=0.2912  lr=3.79e-05  ema_tau=0.99601
  Epoch 002 [ 400/721]  loss=0.3134  lr=3.83e-05  ema_tau=0.99601
  Epoch 002 [ 420/721]  loss=0.3099  lr=3.87e-05  ema_tau=0.99601
  Epoch 002 [ 440/721]  loss=0.2992  lr=3.92e-05  ema_tau=0.99601
  Epoch 002 [ 460/721]  loss=0.3216  lr=3.96e-05  ema_tau=0.99601
  Epoch 002 [ 480/721]  loss=0.2909  lr=4.00e-05  ema_tau=0.99601
  Epoch 002 [ 500/721]  loss=0.3185  lr=4.04e-05  ema_tau=0.99601
  Epoch 002 [ 520/721]  loss=0.3187  lr=4.08e-05  ema_tau=0.99601
  Epoch 002 [ 540/721]  loss=0.2987  lr=4.12e-05  ema_tau=0.99601
  Epoch 002 [ 560/721]  loss=0.3099  lr=4.17e-05  ema_tau=0.99601
  Epoch 002 [ 580/721]  loss=0.3169  lr=4.21e-05  ema_tau=0.99601
  Epoch 002 [ 600/721]  loss=0.2899  lr=4.25e-05  ema_tau=0.99601
  Epoch 002 [ 620/721]  loss=0.3225  lr=4.29e-05  ema_tau=0.99601
  Epoch 002 [ 640/721]  loss=0.3037  lr=4.33e-05  ema_tau=0.99601
  Epoch 002 [ 660/721]  loss=0.3004  lr=4.37e-05  ema_tau=0.99601
  Epoch 002 [ 680/721]  loss=0.3088  lr=4.41e-05  ema_tau=0.99601
  Epoch 002 [ 700/721]  loss=0.3018  lr=4.46e-05  ema_tau=0.99601
  Epoch 002 [ 720/721]  loss=0.2941  lr=4.50e-05  ema_tau=0.99601

Epoch 002 done | avg_loss=0.3007 | time=291.8s
  Val loss: 0.2830
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 003 [   0/721]  loss=0.2881  lr=4.50e-05  ema_tau=0.99601
  Epoch 003 [  20/721]  loss=0.2972  lr=4.54e-05  ema_tau=0.99601
  Epoch 003 [  40/721]  loss=0.3177  lr=4.58e-05  ema_tau=0.99601
  Epoch 003 [  60/721]  loss=0.3017  lr=4.62e-05  ema_tau=0.99601
  Epoch 003 [  80/721]  loss=0.2978  lr=4.67e-05  ema_tau=0.99601
  Epoch 003 [ 100/721]  loss=0.2975  lr=4.71e-05  ema_tau=0.99601
  Epoch 003 [ 120/721]  loss=0.2891  lr=4.75e-05  ema_tau=0.99601
  Epoch 003 [ 140/721]  loss=0.3011  lr=4.79e-05  ema_tau=0.99601
  Epoch 003 [ 160/721]  loss=0.2580  lr=4.83e-05  ema_tau=0.99601
  Epoch 003 [ 180/721]  loss=0.2883  lr=4.87e-05  ema_tau=0.99601
  Epoch 003 [ 200/721]  loss=0.2990  lr=4.92e-05  ema_tau=0.99601
  Epoch 003 [ 220/721]  loss=0.2879  lr=4.96e-05  ema_tau=0.99601
  Epoch 003 [ 240/721]  loss=0.2882  lr=5.00e-05  ema_tau=0.99601
  Epoch 003 [ 260/721]  loss=0.2803  lr=5.04e-05  ema_tau=0.99601
  Epoch 003 [ 280/721]  loss=0.3010  lr=5.08e-05  ema_tau=0.99601
  Epoch 003 [ 300/721]  loss=0.2808  lr=5.12e-05  ema_tau=0.99601
  Epoch 003 [ 320/721]  loss=0.3041  lr=5.17e-05  ema_tau=0.99601
  Epoch 003 [ 340/721]  loss=0.2973  lr=5.21e-05  ema_tau=0.99601
  Epoch 003 [ 360/721]  loss=0.2991  lr=5.25e-05  ema_tau=0.99601
  Epoch 003 [ 380/721]  loss=0.3053  lr=5.29e-05  ema_tau=0.99601
  Epoch 003 [ 400/721]  loss=0.3033  lr=5.33e-05  ema_tau=0.99601
  Epoch 003 [ 420/721]  loss=0.2770  lr=5.37e-05  ema_tau=0.99601
  Epoch 003 [ 440/721]  loss=0.2759  lr=5.42e-05  ema_tau=0.99601
  Epoch 003 [ 460/721]  loss=0.3122  lr=5.46e-05  ema_tau=0.99601
  Epoch 003 [ 480/721]  loss=0.2965  lr=5.50e-05  ema_tau=0.99601
  Epoch 003 [ 500/721]  loss=0.2720  lr=5.54e-05  ema_tau=0.99601
  Epoch 003 [ 520/721]  loss=0.3194  lr=5.58e-05  ema_tau=0.99601
  Epoch 003 [ 540/721]  loss=0.2793  lr=5.62e-05  ema_tau=0.99601
  Epoch 003 [ 560/721]  loss=0.2883  lr=5.67e-05  ema_tau=0.99601
  Epoch 003 [ 580/721]  loss=0.2655  lr=5.71e-05  ema_tau=0.99601
  Epoch 003 [ 600/721]  loss=0.2868  lr=5.75e-05  ema_tau=0.99601
  Epoch 003 [ 620/721]  loss=0.2644  lr=5.79e-05  ema_tau=0.99601
  Epoch 003 [ 640/721]  loss=0.2959  lr=5.83e-05  ema_tau=0.99601
  Epoch 003 [ 660/721]  loss=0.2861  lr=5.87e-05  ema_tau=0.99602
  Epoch 003 [ 680/721]  loss=0.2843  lr=5.91e-05  ema_tau=0.99602
  Epoch 003 [ 700/721]  loss=0.2862  lr=5.96e-05  ema_tau=0.99602
  Epoch 003 [ 720/721]  loss=0.2785  lr=6.00e-05  ema_tau=0.99602

Epoch 003 done | avg_loss=0.2903 | time=291.5s
  Val loss: 0.2628
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 004 [   0/721]  loss=0.2628  lr=6.00e-05  ema_tau=0.99602
  Epoch 004 [  20/721]  loss=0.2834  lr=6.04e-05  ema_tau=0.99602
  Epoch 004 [  40/721]  loss=0.2866  lr=6.08e-05  ema_tau=0.99602
  Epoch 004 [  60/721]  loss=0.2925  lr=6.12e-05  ema_tau=0.99602
  Epoch 004 [  80/721]  loss=0.2893  lr=6.17e-05  ema_tau=0.99602
  Epoch 004 [ 100/721]  loss=0.2679  lr=6.21e-05  ema_tau=0.99602
  Epoch 004 [ 120/721]  loss=0.2703  lr=6.25e-05  ema_tau=0.99602
  Epoch 004 [ 140/721]  loss=0.2781  lr=6.29e-05  ema_tau=0.99602
  Epoch 004 [ 160/721]  loss=0.3172  lr=6.33e-05  ema_tau=0.99602
  Epoch 004 [ 180/721]  loss=0.2631  lr=6.37e-05  ema_tau=0.99602
  Epoch 004 [ 200/721]  loss=0.2688  lr=6.42e-05  ema_tau=0.99602
  Epoch 004 [ 220/721]  loss=0.2641  lr=6.46e-05  ema_tau=0.99602
  Epoch 004 [ 240/721]  loss=0.2906  lr=6.50e-05  ema_tau=0.99602
  Epoch 004 [ 260/721]  loss=0.2789  lr=6.54e-05  ema_tau=0.99602
  Epoch 004 [ 280/721]  loss=0.2444  lr=6.58e-05  ema_tau=0.99602
  Epoch 004 [ 300/721]  loss=0.2678  lr=6.62e-05  ema_tau=0.99602
  Epoch 004 [ 320/721]  loss=0.3015  lr=6.67e-05  ema_tau=0.99602
  Epoch 004 [ 340/721]  loss=0.2574  lr=6.71e-05  ema_tau=0.99602
  Epoch 004 [ 360/721]  loss=0.2752  lr=6.75e-05  ema_tau=0.99602
  Epoch 004 [ 380/721]  loss=0.2896  lr=6.79e-05  ema_tau=0.99602
  Epoch 004 [ 400/721]  loss=0.2729  lr=6.83e-05  ema_tau=0.99602
  Epoch 004 [ 420/721]  loss=0.2499  lr=6.87e-05  ema_tau=0.99602
  Epoch 004 [ 440/721]  loss=0.2613  lr=6.92e-05  ema_tau=0.99602
  Epoch 004 [ 460/721]  loss=0.2725  lr=6.96e-05  ema_tau=0.99602
  Epoch 004 [ 480/721]  loss=0.2667  lr=7.00e-05  ema_tau=0.99602
  Epoch 004 [ 500/721]  loss=0.2611  lr=7.04e-05  ema_tau=0.99602
  Epoch 004 [ 520/721]  loss=0.2654  lr=7.08e-05  ema_tau=0.99602
  Epoch 004 [ 540/721]  loss=0.2973  lr=7.12e-05  ema_tau=0.99602
  Epoch 004 [ 560/721]  loss=0.2885  lr=7.17e-05  ema_tau=0.99602
  Epoch 004 [ 580/721]  loss=0.2756  lr=7.21e-05  ema_tau=0.99602
  Epoch 004 [ 600/721]  loss=0.2447  lr=7.25e-05  ema_tau=0.99602
  Epoch 004 [ 620/721]  loss=0.2489  lr=7.29e-05  ema_tau=0.99602
  Epoch 004 [ 640/721]  loss=0.2658  lr=7.33e-05  ema_tau=0.99602
  Epoch 004 [ 660/721]  loss=0.2266  lr=7.37e-05  ema_tau=0.99602
  Epoch 004 [ 680/721]  loss=0.2736  lr=7.41e-05  ema_tau=0.99602
  Epoch 004 [ 700/721]  loss=0.2311  lr=7.46e-05  ema_tau=0.99602
  Epoch 004 [ 720/721]  loss=0.2340  lr=7.50e-05  ema_tau=0.99602

Epoch 004 done | avg_loss=0.2662 | time=291.9s
  Val loss: 0.2253
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt

  Epoch 005 [   0/721]  loss=0.2500  lr=7.50e-05  ema_tau=0.99602
  Epoch 005 [  20/721]  loss=0.2336  lr=7.54e-05  ema_tau=0.99602
  Epoch 005 [  40/721]  loss=0.2343  lr=7.58e-05  ema_tau=0.99603
  Epoch 005 [  60/721]  loss=0.2313  lr=7.62e-05  ema_tau=0.99603
  Epoch 005 [  80/721]  loss=0.2517  lr=7.67e-05  ema_tau=0.99603
  Epoch 005 [ 100/721]  loss=0.2496  lr=7.71e-05  ema_tau=0.99603
  Epoch 005 [ 120/721]  loss=0.2366  lr=7.75e-05  ema_tau=0.99603
  Epoch 005 [ 140/721]  loss=0.2256  lr=7.79e-05  ema_tau=0.99603
  Epoch 005 [ 160/721]  loss=0.2266  lr=7.83e-05  ema_tau=0.99603
  Epoch 005 [ 180/721]  loss=0.2325  lr=7.87e-05  ema_tau=0.99603
  Epoch 005 [ 200/721]  loss=0.2328  lr=7.92e-05  ema_tau=0.99603
  Epoch 005 [ 220/721]  loss=0.2441  lr=7.96e-05  ema_tau=0.99603
  Epoch 005 [ 240/721]  loss=0.2264  lr=8.00e-05  ema_tau=0.99603
  Epoch 005 [ 260/721]  loss=0.2191  lr=8.04e-05  ema_tau=0.99603
  Epoch 005 [ 280/721]  loss=0.2032  lr=8.08e-05  ema_tau=0.99603
  Epoch 005 [ 300/721]  loss=0.2378  lr=8.12e-05  ema_tau=0.99603
  Epoch 005 [ 320/721]  loss=0.1877  lr=8.17e-05  ema_tau=0.99603
  Epoch 005 [ 340/721]  loss=0.2167  lr=8.21e-05  ema_tau=0.99603
  Epoch 005 [ 360/721]  loss=0.1979  lr=8.25e-05  ema_tau=0.99603
  Epoch 005 [ 380/721]  loss=0.1946  lr=8.29e-05  ema_tau=0.99603
  Epoch 005 [ 400/721]  loss=0.1944  lr=8.33e-05  ema_tau=0.99603
  Epoch 005 [ 420/721]  loss=0.1600  lr=8.37e-05  ema_tau=0.99603
  Epoch 005 [ 440/721]  loss=0.1788  lr=8.42e-05  ema_tau=0.99603
  Epoch 005 [ 460/721]  loss=0.1706  lr=8.46e-05  ema_tau=0.99603
  Epoch 005 [ 480/721]  loss=0.1646  lr=8.50e-05  ema_tau=0.99603
  Epoch 005 [ 500/721]  loss=0.1700  lr=8.54e-05  ema_tau=0.99603
  Epoch 005 [ 520/721]  loss=0.1656  lr=8.58e-05  ema_tau=0.99603
  Epoch 005 [ 540/721]  loss=0.1407  lr=8.62e-05  ema_tau=0.99603
  Epoch 005 [ 560/721]  loss=0.1394  lr=8.67e-05  ema_tau=0.99603
  Epoch 005 [ 580/721]  loss=0.1431  lr=8.71e-05  ema_tau=0.99603
  Epoch 005 [ 600/721]  loss=0.1381  lr=8.75e-05  ema_tau=0.99603
  Epoch 005 [ 620/721]  loss=0.1125  lr=8.79e-05  ema_tau=0.99603
  Epoch 005 [ 640/721]  loss=0.1164  lr=8.83e-05  ema_tau=0.99603
  Epoch 005 [ 660/721]  loss=0.1416  lr=8.87e-05  ema_tau=0.99603
  Epoch 005 [ 680/721]  loss=0.1430  lr=8.91e-05  ema_tau=0.99603
  Epoch 005 [ 700/721]  loss=0.1287  lr=8.96e-05  ema_tau=0.99604
  Epoch 005 [ 720/721]  loss=0.1441  lr=9.00e-05  ema_tau=0.99604

Epoch 005 done | avg_loss=0.1900 | time=292.6s
  Collapse check — embed_std=0.0440  mean_cos_sim=0.1957
  Val loss: 0.1056
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/best.pt

  Epoch 006 [   0/721]  loss=0.1264  lr=9.00e-05  ema_tau=0.99604
  Epoch 006 [  20/721]  loss=0.1172  lr=9.04e-05  ema_tau=0.99604
  Epoch 006 [  40/721]  loss=0.1139  lr=9.08e-05  ema_tau=0.99604
  Epoch 006 [  60/721]  loss=0.1225  lr=9.12e-05  ema_tau=0.99604
  Epoch 006 [  80/721]  loss=0.1005  lr=9.17e-05  ema_tau=0.99604
  Epoch 006 [ 100/721]  loss=0.1067  lr=9.21e-05  ema_tau=0.99604
  Epoch 006 [ 120/721]  loss=0.1071  lr=9.25e-05  ema_tau=0.99604
  Epoch 006 [ 140/721]  loss=0.0934  lr=9.29e-05  ema_tau=0.99604
  Epoch 006 [ 160/721]  loss=0.0917  lr=9.33e-05  ema_tau=0.99604
  Epoch 006 [ 180/721]  loss=0.0839  lr=9.37e-05  ema_tau=0.99604
  Epoch 006 [ 200/721]  loss=0.1142  lr=9.42e-05  ema_tau=0.99604
  Epoch 006 [ 220/721]  loss=0.1000  lr=9.46e-05  ema_tau=0.99604
  Epoch 006 [ 240/721]  loss=0.1018  lr=9.50e-05  ema_tau=0.99604
  Epoch 006 [ 260/721]  loss=0.1080  lr=9.54e-05  ema_tau=0.99604
  Epoch 006 [ 280/721]  loss=0.1053  lr=9.58e-05  ema_tau=0.99604
  Epoch 006 [ 300/721]  loss=0.1001  lr=9.62e-05  ema_tau=0.99604
  Epoch 006 [ 320/721]  loss=0.0920  lr=9.67e-05  ema_tau=0.99604
  Epoch 006 [ 340/721]  loss=0.0884  lr=9.71e-05  ema_tau=0.99604
  Epoch 006 [ 360/721]  loss=0.0870  lr=9.75e-05  ema_tau=0.99604
  Epoch 006 [ 380/721]  loss=0.0884  lr=9.79e-05  ema_tau=0.99604
  Epoch 006 [ 400/721]  loss=0.0784  lr=9.83e-05  ema_tau=0.99604
  Epoch 006 [ 420/721]  loss=0.0954  lr=9.87e-05  ema_tau=0.99604
  Epoch 006 [ 440/721]  loss=0.0962  lr=9.92e-05  ema_tau=0.99604
  Epoch 006 [ 460/721]  loss=0.0921  lr=9.96e-05  ema_tau=0.99604
  Epoch 006 [ 480/721]  loss=0.0866  lr=1.00e-04  ema_tau=0.99604
  Epoch 006 [ 500/721]  loss=0.0857  lr=1.00e-04  ema_tau=0.99604
  Epoch 006 [ 520/721]  loss=0.0928  lr=1.01e-04  ema_tau=0.99604
  Epoch 006 [ 540/721]  loss=0.0940  lr=1.01e-04  ema_tau=0.99604
  Epoch 006 [ 560/721]  loss=0.0949  lr=1.02e-04  ema_tau=0.99605
  Epoch 006 [ 580/721]  loss=0.1011  lr=1.02e-04  ema_tau=0.99605
  Epoch 006 [ 600/721]  loss=0.1015  lr=1.02e-04  ema_tau=0.99605
  Epoch 006 [ 620/721]  loss=0.0824  lr=1.03e-04  ema_tau=0.99605
  Epoch 006 [ 640/721]  loss=0.0871  lr=1.03e-04  ema_tau=0.99605
  Epoch 006 [ 660/721]  loss=0.0900  lr=1.04e-04  ema_tau=0.99605
  Epoch 006 [ 680/721]  loss=0.0806  lr=1.04e-04  ema_tau=0.99605
  Epoch 006 [ 700/721]  loss=0.0933  lr=1.05e-04  ema_tau=0.99605
  Epoch 006 [ 720/721]  loss=0.0745  lr=1.05e-04  ema_tau=0.99605

Epoch 006 done | avg_loss=0.0972 | time=291.8s
  Val loss: 0.0770
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/latest.pt
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa/best.pt

  Epoch 007 [   0/721]  loss=0.0866  lr=1.05e-04  ema_tau=0.99605
  Epoch 007 [  20/721]  loss=0.0971  lr=1.05e-04  ema_tau=0.99605
  Epoch 007 [  40/721]  loss=0.0790  lr=1.06e-04  ema_tau=0.99605
  Epoch 007 [  60/721]  loss=0.0861  lr=1.06e-04  ema_tau=0.99605
  Epoch 007 [  80/721]  loss=0.0858  lr=1.07e-04  ema_tau=0.99605
  Epoch 007 [ 100/721]  loss=0.0783  lr=1.07e-04  ema_tau=0.99605
  Epoch 007 [ 120/721]  loss=0.0891  lr=1.07e-04  ema_tau=0.99605
  Epoch 007 [ 140/721]  loss=0.0805  lr=1.08e-04  ema_tau=0.99605
  Epoch 007 [ 160/721]  loss=0.0757  lr=1.08e-04  ema_tau=0.99605
  Epoch 007 [ 180/721]  loss=0.0909  lr=1.09e-04  ema_tau=0.99605
  Epoch 007 [ 200/721]  loss=0.0867  lr=1.09e-04  ema_tau=0.99605
  Epoch 007 [ 220/721]  loss=0.0833  lr=1.10e-04  ema_tau=0.99605
  Epoch 007 [ 240/721]  loss=0.0803  lr=1.10e-04  ema_tau=0.99605
  Epoch 007 [ 260/721]  loss=0.0845  lr=1.10e-04  ema_tau=0.99605
  Epoch 007 [ 280/721]  loss=0.0981  lr=1.11e-04  ema_tau=0.99605
  Epoch 007 [ 300/721]  loss=0.0879  lr=1.11e-04  ema_tau=0.99605
