Job ID     : 162758
Node       : b-19-50
Start time : Sat Apr 11 13:39:59 EDT 2026
Starting training...
Device: cuda
  GPU: NVIDIA A100-SXM4-40GB
Loaded channel stats from /scratch/va2661/data/active_matter/stats.yaml
  Raw stats keys: ['mean', 'mean_delta', 'rms', 'rms_delta', 'std', 'std_delta']
  mean: ['1.0000', '-0.0000', '0.0000', '0.5018', '-0.0062', '-0.0062', '0.4982', '0.0000', '0.0000', '0.0000', '-0.0000']
  std : ['0.0030', '0.5772', '0.5671', '0.3201', '0.3311', '0.3311', '0.3202', '0.4073', '0.4322', '0.4322', '0.4073']
Dataset sizes  — train: 11,550  val: 1,584  test: 1,716
Batches/epoch  — train: 721  val: 99

Model parameters: encoder=2.86M  predictor=0.64M  total=3.50M

Starting training from epoch 0 / 50
  Epoch 003 [ 600/721]  loss=0.2694  lr=5.75e-05  ema_tau=0.99606
  Epoch 003 [ 620/721]  loss=0.3051  lr=5.79e-05  ema_tau=0.99606
  Epoch 003 [ 640/721]  loss=0.3075  lr=5.83e-05  ema_tau=0.99606
  Epoch 003 [ 660/721]  loss=0.2838  lr=5.87e-05  ema_tau=0.99606
  Epoch 003 [ 680/721]  loss=0.2995  lr=5.91e-05  ema_tau=0.99606
  Epoch 003 [ 700/721]  loss=0.3010  lr=5.96e-05  ema_tau=0.99606
  Epoch 003 [ 720/721]  loss=0.2973  lr=6.00e-05  ema_tau=0.99606

Epoch 003 done | avg_loss=0.2797 | time=288.8s
  Val loss: 0.2884
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa_run3/latest.pt

  Epoch 004 [   0/721]  loss=0.2915  lr=6.00e-05  ema_tau=0.99606
  Epoch 004 [  20/721]  loss=0.2991  lr=6.04e-05  ema_tau=0.99606
  Epoch 004 [  40/721]  loss=0.2932  lr=6.08e-05  ema_tau=0.99606
  Epoch 004 [  60/721]  loss=0.3062  lr=6.12e-05  ema_tau=0.99607
  Epoch 004 [  80/721]  loss=0.2948  lr=6.17e-05  ema_tau=0.99607
  Epoch 004 [ 100/721]  loss=0.3129  lr=6.21e-05  ema_tau=0.99607
  Epoch 004 [ 120/721]  loss=0.3041  lr=6.25e-05  ema_tau=0.99607
  Epoch 004 [ 140/721]  loss=0.3243  lr=6.29e-05  ema_tau=0.99607
  Epoch 004 [ 160/721]  loss=0.3098  lr=6.33e-05  ema_tau=0.99607
  Epoch 004 [ 180/721]  loss=0.3124  lr=6.37e-05  ema_tau=0.99607
  Epoch 004 [ 200/721]  loss=0.3014  lr=6.42e-05  ema_tau=0.99607
  Epoch 004 [ 220/721]  loss=0.2963  lr=6.46e-05  ema_tau=0.99607
  Epoch 004 [ 240/721]  loss=0.3095  lr=6.50e-05  ema_tau=0.99607
  Epoch 004 [ 260/721]  loss=0.3041  lr=6.54e-05  ema_tau=0.99607
  Epoch 004 [ 280/721]  loss=0.3004  lr=6.58e-05  ema_tau=0.99608
  Epoch 004 [ 300/721]  loss=0.2958  lr=6.62e-05  ema_tau=0.99608
  Epoch 004 [ 320/721]  loss=0.2845  lr=6.67e-05  ema_tau=0.99608
  Epoch 004 [ 340/721]  loss=0.3029  lr=6.71e-05  ema_tau=0.99608
  Epoch 004 [ 360/721]  loss=0.3203  lr=6.75e-05  ema_tau=0.99608
  Epoch 004 [ 380/721]  loss=0.3152  lr=6.79e-05  ema_tau=0.99608
  Epoch 004 [ 400/721]  loss=0.3027  lr=6.83e-05  ema_tau=0.99608
  Epoch 004 [ 420/721]  loss=0.3119  lr=6.87e-05  ema_tau=0.99608
  Epoch 004 [ 440/721]  loss=0.2947  lr=6.92e-05  ema_tau=0.99608
  Epoch 004 [ 460/721]  loss=0.3091  lr=6.96e-05  ema_tau=0.99608
  Epoch 004 [ 480/721]  loss=0.3065  lr=7.00e-05  ema_tau=0.99609
  Epoch 004 [ 500/721]  loss=0.2914  lr=7.04e-05  ema_tau=0.99609
  Epoch 004 [ 520/721]  loss=0.3119  lr=7.08e-05  ema_tau=0.99609
  Epoch 004 [ 540/721]  loss=0.3159  lr=7.12e-05  ema_tau=0.99609
  Epoch 004 [ 560/721]  loss=0.3196  lr=7.17e-05  ema_tau=0.99609
  Epoch 004 [ 580/721]  loss=0.2938  lr=7.21e-05  ema_tau=0.99609
  Epoch 004 [ 600/721]  loss=0.2989  lr=7.25e-05  ema_tau=0.99609
  Epoch 004 [ 620/721]  loss=0.2889  lr=7.29e-05  ema_tau=0.99609
  Epoch 004 [ 640/721]  loss=0.2934  lr=7.33e-05  ema_tau=0.99609
  Epoch 004 [ 660/721]  loss=0.2815  lr=7.37e-05  ema_tau=0.99609
  Epoch 004 [ 680/721]  loss=0.2883  lr=7.41e-05  ema_tau=0.99610
  Epoch 004 [ 700/721]  loss=0.3011  lr=7.46e-05  ema_tau=0.99610
  Epoch 004 [ 720/721]  loss=0.2846  lr=7.50e-05  ema_tau=0.99610

Epoch 004 done | avg_loss=0.3011 | time=293.6s
  Val loss: 0.2633
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa_run3/latest.pt

  Epoch 005 [   0/721]  loss=0.2893  lr=7.50e-05  ema_tau=0.99610
  Epoch 005 [  20/721]  loss=0.2480  lr=7.54e-05  ema_tau=0.99610
  Epoch 005 [  40/721]  loss=0.2994  lr=7.58e-05  ema_tau=0.99610
  Epoch 005 [  60/721]  loss=0.2966  lr=7.62e-05  ema_tau=0.99610
  Epoch 005 [  80/721]  loss=0.2838  lr=7.67e-05  ema_tau=0.99610
  Epoch 005 [ 100/721]  loss=0.2942  lr=7.71e-05  ema_tau=0.99610
  Epoch 005 [ 120/721]  loss=0.2600  lr=7.75e-05  ema_tau=0.99610
  Epoch 005 [ 140/721]  loss=0.2604  lr=7.79e-05  ema_tau=0.99611
  Epoch 005 [ 160/721]  loss=0.2707  lr=7.83e-05  ema_tau=0.99611
  Epoch 005 [ 180/721]  loss=0.2603  lr=7.87e-05  ema_tau=0.99611
  Epoch 005 [ 200/721]  loss=0.2642  lr=7.92e-05  ema_tau=0.99611
  Epoch 005 [ 220/721]  loss=0.2315  lr=7.96e-05  ema_tau=0.99611
  Epoch 005 [ 240/721]  loss=0.2399  lr=8.00e-05  ema_tau=0.99611
  Epoch 005 [ 260/721]  loss=0.2290  lr=8.04e-05  ema_tau=0.99611
  Epoch 005 [ 280/721]  loss=0.2298  lr=8.08e-05  ema_tau=0.99611
  Epoch 005 [ 300/721]  loss=0.2275  lr=8.12e-05  ema_tau=0.99611
  Epoch 005 [ 320/721]  loss=0.2283  lr=8.17e-05  ema_tau=0.99612
  Epoch 005 [ 340/721]  loss=0.2215  lr=8.21e-05  ema_tau=0.99612
  Epoch 005 [ 360/721]  loss=0.2136  lr=8.25e-05  ema_tau=0.99612
  Epoch 005 [ 380/721]  loss=0.2188  lr=8.29e-05  ema_tau=0.99612
  Epoch 005 [ 400/721]  loss=0.2054  lr=8.33e-05  ema_tau=0.99612
  Epoch 005 [ 420/721]  loss=0.2239  lr=8.37e-05  ema_tau=0.99612
  Epoch 005 [ 440/721]  loss=0.2176  lr=8.42e-05  ema_tau=0.99612
  Epoch 005 [ 460/721]  loss=0.2169  lr=8.46e-05  ema_tau=0.99612
  Epoch 005 [ 480/721]  loss=0.2280  lr=8.50e-05  ema_tau=0.99613
  Epoch 005 [ 500/721]  loss=0.2094  lr=8.54e-05  ema_tau=0.99613
  Epoch 005 [ 520/721]  loss=0.2049  lr=8.58e-05  ema_tau=0.99613
  Epoch 005 [ 540/721]  loss=0.1988  lr=8.62e-05  ema_tau=0.99613
  Epoch 005 [ 560/721]  loss=0.1863  lr=8.67e-05  ema_tau=0.99613
  Epoch 005 [ 580/721]  loss=0.2076  lr=8.71e-05  ema_tau=0.99613
  Epoch 005 [ 600/721]  loss=0.1759  lr=8.75e-05  ema_tau=0.99613
  Epoch 005 [ 620/721]  loss=0.1880  lr=8.79e-05  ema_tau=0.99613
  Epoch 005 [ 640/721]  loss=0.1707  lr=8.83e-05  ema_tau=0.99614
  Epoch 005 [ 660/721]  loss=0.1734  lr=8.87e-05  ema_tau=0.99614
  Epoch 005 [ 680/721]  loss=0.1596  lr=8.91e-05  ema_tau=0.99614
  Epoch 005 [ 700/721]  loss=0.1863  lr=8.96e-05  ema_tau=0.99614
  Epoch 005 [ 720/721]  loss=0.1620  lr=9.00e-05  ema_tau=0.99614

Epoch 005 done | avg_loss=0.2278 | time=290.7s
  Collapse check — embed_std=0.0568  mean_cos_sim=0.3198
  Val loss: 0.1597
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa_run3/latest.pt
  Checkpoint saved → /scratch/va2661/data/active_matter/checkpoints/jepa_run3/best.pt

  Epoch 006 [   0/721]  loss=0.1642  lr=9.00e-05  ema_tau=0.99614
  Epoch 006 [  20/721]  loss=0.1662  lr=9.04e-05  ema_tau=0.99614
  Epoch 006 [  40/721]  loss=0.1615  lr=9.08e-05  ema_tau=0.99614
  Epoch 006 [  60/721]  loss=0.1596  lr=9.12e-05  ema_tau=0.99614
  Epoch 006 [  80/721]  loss=0.1631  lr=9.17e-05  ema_tau=0.99615
  Epoch 006 [ 100/721]  loss=0.1598  lr=9.21e-05  ema_tau=0.99615
  Epoch 006 [ 120/721]  loss=0.1422  lr=9.25e-05  ema_tau=0.99615
  Epoch 006 [ 140/721]  loss=0.1629  lr=9.29e-05  ema_tau=0.99615
  Epoch 006 [ 160/721]  loss=0.1530  lr=9.33e-05  ema_tau=0.99615
  Epoch 006 [ 180/721]  loss=0.1422  lr=9.37e-05  ema_tau=0.99615
  Epoch 006 [ 200/721]  loss=0.1784  lr=9.42e-05  ema_tau=0.99615
  Epoch 006 [ 220/721]  loss=0.1451  lr=9.46e-05  ema_tau=0.99615
  Epoch 006 [ 240/721]  loss=0.1580  lr=9.50e-05  ema_tau=0.99616
  Epoch 006 [ 260/721]  loss=0.1528  lr=9.54e-05  ema_tau=0.99616
  Epoch 006 [ 280/721]  loss=0.1346  lr=9.58e-05  ema_tau=0.99616
  Epoch 006 [ 300/721]  loss=0.1335  lr=9.62e-05  ema_tau=0.99616
  Epoch 006 [ 320/721]  loss=0.1421  lr=9.67e-05  ema_tau=0.99616
  Epoch 006 [ 340/721]  loss=0.1377  lr=9.71e-05  ema_tau=0.99616
  Epoch 006 [ 360/721]  loss=0.1453  lr=9.75e-05  ema_tau=0.99616
  Epoch 006 [ 380/721]  loss=0.1401  lr=9.79e-05  ema_tau=0.99617
  Epoch 006 [ 400/721]  loss=0.1425  lr=9.83e-05  ema_tau=0.99617
  Epoch 006 [ 420/721]  loss=0.1487  lr=9.87e-05  ema_tau=0.99617
  Epoch 006 [ 440/721]  loss=0.1272  lr=9.92e-05  ema_tau=0.99617
  Epoch 006 [ 460/721]  loss=0.1174  lr=9.96e-05  ema_tau=0.99617
  Epoch 006 [ 480/721]  loss=0.1363  lr=1.00e-04  ema_tau=0.99617
  Epoch 006 [ 500/721]  loss=0.1271  lr=1.00e-04  ema_tau=0.99617
  Epoch 006 [ 520/721]  loss=0.1291  lr=1.01e-04  ema_tau=0.99618
  Epoch 006 [ 540/721]  loss=0.1158  lr=1.01e-04  ema_tau=0.99618
  Epoch 006 [ 560/721]  loss=0.1363  lr=1.02e-04  ema_tau=0.99618
  Epoch 006 [ 580/721]  loss=0.1295  lr=1.02e-04  ema_tau=0.99618
  Epoch 006 [ 600/721]  loss=0.1256  lr=1.02e-04  ema_tau=0.99618
  Epoch 006 [ 620/721]  loss=0.1352  lr=1.03e-04  ema_tau=0.99618
  Epoch 006 [ 640/721]  loss=0.1339  lr=1.03e-04  ema_tau=0.99618
  Epoch 006 [ 660/721]  loss=0.1243  lr=1.04e-04  ema_tau=0.99619
